candidat_id|commune_id
111790|14333
111790|74173
111790|1451
111791|5104
111791|37002
111792|22362
111792|40288
111792|77306
111793|2142
111794|37001
111794|26114
111794|56011
111795|47169
111796|28051
111796|56177
111796|2165
111797|14333
111798|63116
111799|38223
111800|58001
111800|22121
111800|74163
111801|62139
111802|74103
111803|44026
111804|77138
111805|33122
111806|29171
111806|9332
111807|34300
111808|14411
111808|91666
111809|4092
111810|77404
111811|62001
111812|29003
111813|16143
111814|58001
111815|87106
111815|62729
111816|36035
111817|67001
111817|86194
111818|65001
111818|31293
111819|17233
111820|19153
111821|69284
111822|84031
111822|25434
111823|30006
111824|22061
111825|35084
111826|50411
111827|38563
111828|78586
111829|9328
111829|40246
111830|44025
111831|44132
111832|86133
111832|31001
111833|13099
111833|14341
111834|67437
111835|37072
111836|90004
111837|34130
111837|77238
111838|64125
111838|27109
111839|77115
111840|92063
111841|78146
111841|88212
111842|41232
111842|67506
111842|67314
111843|25250
111844|3095
111844|75103
111845|17299
111845|57026
111845|47095
111846|38314
111847|91222
111848|56117
111849|29041
111850|47095
111850|9066
111850|16392
111851|1457
111851|14200
111852|2B341
111853|45240
111854|84129
111855|14301
111856|72077
111857|17200
111858|14221
111858|78003
111859|78609
111860|25031
111861|51196
111862|35131
111863|59098
111864|85047
111864|65286
111865|56101
111865|75108
111866|2110
111866|59580
111867|31303
111867|17050
111868|63210
111869|26116
111869|63178
111869|23266
111870|57160
111871|14047
111872|8194
111872|73300
111872|91399
111873|31298
111874|92026
111874|79191
111875|29102
111876|86165
111876|95309
111876|40228
111877|95572
111877|69243
111878|35093
111879|44198
111880|91477
111880|54304
111881|72166
111882|59328
111883|69386
111884|56193
111885|54304
111886|1322
111887|22054
111888|29039
111888|84123
111889|50099
111889|59360
111889|2A249
111890|14480
111891|14527
111892|57001
111892|69013
111893|42127
111894|31254
111895|78646
111896|38140
111896|97304
111897|64260
111898|37159
111898|60057
111899|36063
111900|69141
111901|1202
111902|22073
111902|33545
111903|5108
111904|60494
111905|59134
111906|78474
111907|4244
111907|76351
111907|32096
111908|79049
111909|43040
111909|44041
111910|28229
111911|84019
111912|83137
111913|94059
111914|77232
111915|36021
111916|5061
111917|84031
111918|94001
111919|38314
111920|79176
111921|95301
111922|5089
111923|93008
111924|54352
111925|63300
111925|92024
111925|95539
111926|84087
111927|4096
111927|67447
111928|41276
111929|54314
111930|62489
111931|25031
111932|3185
111933|1419
111933|91174
111934|67105
111934|44116
111935|77019
111936|6046
111937|21347
111937|77258
111938|60057
111938|83007
111939|73157
111939|57534
111939|71001
111940|22250
111941|95651
111942|74083
111942|44063
111942|95428
111943|13054
111943|67028
111944|69122
111945|32107
111945|1283
111945|1069
111946|13204
111946|26289
111947|30333
111947|60636
111947|67180
111948|13050
111949|12202
111949|2059
111949|13099
111950|69072
111950|62823
111950|56172
111951|64134
111952|13209
111952|52411
111953|60676
111953|7059
111954|72008
111955|50387
111955|75119
111956|27275
111957|91477
111958|73001
111959|26001
111960|23001
111960|77496
111961|32147
111962|16143
111962|1043
111963|80021
111964|83001
111965|91111
111966|76351
111966|3310
111967|9285
111968|42001
111969|65226
111969|59183
111969|34172
111970|74191
111971|81218
111971|84087
111971|56098
111972|40228
111973|79355
111974|57026
111974|25448
111974|45053
111975|62325
111976|42162
111976|59082
111977|30138
111977|1457
111978|80016
111979|13016
111979|97101
111979|64430
111980|90104
111981|12198
111982|44143
111983|37281
111984|94080
111985|21287
111986|77312
111987|88099
111988|39056
111989|76245
111990|75111
111991|1451
111991|23266
111992|8328
111993|76457
111994|70186
111994|64348
111995|86194
111995|78220
111996|1262
111997|57723
111997|95277
111997|92076
111998|7110
111999|41276
112000|71288
112001|23008
112002|40246
112003|32106
112004|95656
112005|64003
112005|14022
112006|94059
112006|50574
112006|33051
112007|62729
112008|69091
112009|88530
112010|14147
112010|64134
112011|78068
112011|56010
112012|35040
112013|77275
112014|2A041
112015|2043
112015|77142
112016|95611
112017|39121
112018|13016
112019|93013
112020|40156
112021|74169
112022|54314
112023|1283
112024|22118
112025|17047
112026|44063
112027|78246
112028|91044
112028|88530
112029|2B342
112030|60139
112031|31576
112032|77442
112033|36035
112034|85297
112035|27203
112036|85005
112037|1069
112037|2A004
112038|17197
112039|59122
112040|13105
112041|77325
112042|82121
112042|94054
112043|39182
112044|83106
112045|71543
112045|91692
112046|74173
112047|17202
112048|91136
112049|59606
112050|77325
112050|97115
112051|78013
112051|44138
112052|84144
112052|36001
112053|8363
112053|56010
112054|78281
112054|39510
112055|56033
112056|15001
112056|76217
112057|77151
112058|50218
112059|85047
112060|48099
112061|77131
112062|59295
112062|77019
112063|28051
112063|35126
112064|95438
112065|13001
112065|56033
112066|29075
112067|59346
112067|91182
112068|56030
112068|77325
112069|92025
112069|50045
112069|91021
112070|51384
112070|50001
112071|86137
112071|77401
112072|77380
112072|11067
112072|50147
112073|78561
112074|70418
112074|67506
112074|6091
112075|28051
112075|70001
112076|72244
112076|6021
112076|62325
112077|69092
112078|64102
112078|59360
112079|42001
112080|70550
112081|2088
112082|79174
112083|67447
112084|67378
112085|94028
112086|58149
112086|95139
112087|42147
112088|95176
112088|95063
112088|4240
112089|51322
112089|95205
112090|77333
112090|85001
112091|25632
112092|74105
112092|33504
112093|38158
112093|73132
112094|78168
112094|49001
112095|63026
112096|28225
112097|19001
112098|76540
112099|71230
112100|9160
112101|74103
112101|42162
112102|41269
112103|49211
112104|77284
112105|95371
112106|26108
112107|44138
112107|19272
112108|65235
112109|67137
112109|97201
112110|30032
112111|22118
112112|2059
112113|95428
112114|91659
112115|95018
112116|47169
112117|74104
112118|13051
112119|92060
112120|41253
112121|86077
112122|65212
112123|78440
112123|92073
112124|52001
112125|16069
112125|76540
112126|79355
112127|13062
112128|51413
112129|28218
112130|45317
112130|95268
112130|76035
112131|2B033
112132|83050
112132|25228
112132|1001
112133|45232
112133|50615
112133|85297
112134|74105
112134|76231
112135|27360
112135|39308
112136|25547
112137|22250
112137|17202
112138|49240
112139|62686
112140|43045
112141|74001
112142|85109
112142|57116
112143|45119
112144|97312
112144|33004
112145|97101
112145|50215
112145|77151
112146|68072
112146|49301
112146|49050
112147|16070
112147|7076
112148|78239
112148|74163
112148|77234
112149|12119
112149|86165
112150|78160
112151|65235
112152|14220
112153|77384
112154|35173
112155|12145
112156|59266
112157|11067
112157|21291
112158|78361
112159|57483
112160|95303
112161|68029
112161|31107
112161|54001
112162|74012
112163|44114
112163|50066
112164|2118
112165|86095
112166|77004
112167|29158
112167|1281
112168|45072
112169|85297
112169|38495
112170|23030
112170|91549
112171|56158
112171|84031
112171|49240
112172|62215
112173|78643
112174|2381
112175|85005
112176|50615
112177|49192
112178|56017
112178|35135
112178|67118
112179|29068
112180|3095
112181|16070
112181|75115
112182|78501
112182|48099
112183|91473
112184|38344
112185|8164
112185|27565
112186|64335
112186|92046
112187|31557
112188|89206
112189|78413
112190|34031
112190|57253
112190|40228
112191|56010
112192|72180
112193|78643
112194|86001
112195|49170
112195|1047
112196|77384
112196|57630
112196|13209
112197|51001
112198|72054
112198|77107
112199|49192
112199|69272
112200|56002
112200|59663
112201|74103
112201|11260
112201|12011
112202|62377
112203|93010
112204|83072
112204|45302
112204|32106
112205|33051
112205|54366
112205|71344
112206|36005
112207|69284
112207|33009
112207|2A001
112208|75110
112208|27109
112209|89018
112210|40142
112211|95523
112212|32237
112213|27419
112213|41001
112214|43018
112214|16143
112215|30012
112215|5184
112216|91691
112217|6033
112218|59163
112219|47078
112219|40112
112220|69284
112221|33522
112222|15061
112223|60233
112224|64335
112225|56033
112225|59340
112225|61508
112226|59168
112227|33554
112228|59307
112229|14221
112230|9332
112231|73011
112232|94075
112232|48009
112233|3301
112234|27176
112235|82028
112236|66001
112236|2B341
112237|11434
112237|29019
112238|6018
112238|29023
112239|13054
112240|81218
112241|77473
112242|83042
112242|28218
112243|11076
112243|39491
112244|53001
112245|13051
112246|33554
112246|38322
112247|88212
112247|34032
112248|77221
112248|82121
112249|13063
112250|6021
112251|25462
112251|51007
112251|97618
112252|64196
112252|59350
112253|45208
112254|7066
112254|74063
112255|67557
112255|95127
112256|91659
112256|59152
112257|54528
112258|44116
112259|97302
112259|69389
112260|8095
112261|54430
112262|67409
112262|2340
112263|91549
112264|59249
112265|56036
112266|79202
112267|7076
112268|78621
112269|38189
112269|16244
112269|12013
112270|76217
112271|56017
112271|6018
112271|31051
112272|61508
112273|69029
112273|91294
112274|69142
112275|21515
112276|80031
112277|75116
112278|64545
112278|69386
112279|16106
112279|67101
112280|83069
112281|17233
112281|36001
112282|44036
112283|62377
112283|17197
112284|42156
112285|56143
112286|95169
112286|86066
112287|1224
112288|92046
112289|69277
112289|23096
112290|14341
112291|70310
112292|68160
112293|77468
112294|78646
112295|1181
112296|81163
112296|10287
112297|2364
112298|77312
112298|38516
112299|77151
112299|21001
112300|28225
112300|31254
112301|26116
112302|31557
112302|66164
112303|70171
112303|95199
112304|49119
112305|56078
112306|91635
112307|22113
112308|5089
112308|39056
112309|81119
112309|97421
112310|93010
112311|95139
112311|59606
112312|6091
112312|13208
112313|12096
112313|35126
112313|32132
112314|7345
112315|29019
112315|95176
112316|31145
112317|47052
112318|44195
112318|38128
112319|38223
112319|74199
112320|60233
112321|56013
112321|38516
112321|62325
112322|37250
112322|56178
112323|95652
112323|62364
112324|51413
112324|73087
112325|69027
112326|78138
112327|51058
112328|86066
112328|84087
112328|74272
112329|67544
112330|33554
112330|28220
112331|59279
112332|54366
112333|83068
112334|83050
112334|7110
112335|6004
112336|69115
112336|42156
112337|14118
112338|2B042
112339|37002
112340|42170
112340|67137
112340|27428
112341|48080
112342|47078
112343|62041
112344|67008
112345|14333
112345|51413
112346|25454
112347|54323
112348|25250
112349|30333
112350|59295
112350|91340
112351|79079
112352|91579
112353|21361
112354|61508
112354|36087
112354|39017
112355|77524
112356|21584
112357|71253
112357|83054
112358|38133
112358|13004
112358|16392
112359|42162
112360|39097
112361|67137
112362|39558
112363|50236
112364|95428
112364|33162
112365|92026
112365|78217
112366|63026
112366|47091
112367|91469
112367|27528
112368|70476
112368|94002
112369|51380
112370|81001
112370|91069
112370|93029
112371|49328
112372|46042
112373|33203
112373|79329
112374|88516
112375|17233
112376|59512
112376|38009
112377|78677
112378|22121
112378|91001
112378|50215
112379|40001
112379|95572
112379|91630
112380|81093
112381|67478
112382|74016
112382|78498
112383|91657
112384|13206
112385|42011
112386|31293
112387|49048
112387|1231
112388|91461
112389|16051
112390|78440
112391|76333
112391|31254
112392|4112
112393|67557
112393|77067
112394|26094
112395|29179
112396|2B342
112397|85047
112398|71040
112398|54150
112399|2A249
112400|29075
112401|91294
112402|91294
112402|13001
112403|63210
112404|77053
112404|78505
112405|38006
112405|78354
112406|68118
112407|94059
112407|67001
112408|76377
112408|94052
112409|30034
112410|2420
112411|27458
112412|62048
112412|67336
112413|62007
112414|56013
112414|97115
112415|18033
112416|87001
112416|16136
112417|13050
112418|51058
112419|69243
112420|77065
112421|4035
112421|28220
112422|57630
112422|93005
112423|31056
112423|77222
112424|25001
112425|95149
112426|76035
112426|88099
112426|23001
112427|16102
112428|81021
112428|82043
112428|74103
112429|91657
112429|76384
112430|67302
112430|17455
112431|45024
112432|22050
112432|38501
112433|57116
112434|2B342
112434|95211
112434|60159
112435|17415
112435|33522
112435|77487
112436|69100
112437|63300
112438|95611
112438|44138
112439|77056
112440|73021
112441|63281
112442|37154
112443|77230
112444|33356
112444|2A139
112445|51196
112446|50099
112446|72077
112447|40037
112448|73318
112449|52269
112450|64526
112451|44198
112451|81222
112451|67216
112452|37132
112452|74128
112452|85001
112453|95436
112454|95680
112454|17028
112455|59168
112456|30006
112456|6144
112457|86165
112458|14200
112459|56111
112459|69028
112459|30344
112460|47091
112461|31051
112462|95060
112463|56094
112463|66136
112464|35104
112465|22121
112466|50184
112466|95303
112467|1284
112468|29010
112469|7059
112469|76384
112470|57663
112471|31282
112471|38191
112471|95438
112472|45072
112473|95539
112474|30344
112475|67558
112476|56004
112477|49328
112478|17455
112478|13207
112479|76331
112480|48080
112481|69163
112482|68004
112483|92060
112483|60212
112483|4008
112484|80207
112485|64407
112486|76103
112486|17166
112487|69112
112488|33080
112489|92050
112489|50147
112490|44041
112491|91549
112492|76711
112492|57630
112493|77145
112493|19274
112493|29039
112494|2043
112494|95607
112495|28088
112495|46185
112496|69081
112496|84019
112497|50066
112498|97617
112498|78366
112499|86095
112499|14411
112500|97408
112500|97401
112500|69083
112501|36018
112501|43001
112502|62525
112503|2A032
112504|85039
112505|78265
112506|31055
112507|54273
112508|32147
112508|38218
112509|57663
112510|78455
112511|92077
112512|1192
112513|66136
112513|28001
112514|7010
112514|90104
112515|79086
112515|70001
112515|91635
112516|28088
112517|6091
112517|77446
112517|67544
112518|15262
112519|48099
112520|33327
112521|93071
112522|61063
112523|29232
112523|48117
112524|13027
112525|29006
112526|29059
112526|71523
112527|33327
112528|33058
112529|38133
112530|91363
112531|40186
112532|45302
112533|22059
112534|44075
112535|26009
112536|91593
112537|42156
112538|39182
112539|57351
112540|7186
112541|91200
112541|60414
112541|38501
112542|77310
112543|59599
112543|8095
112543|23002
112544|39017
112544|27176
112545|81119
112546|69389
112547|67471
112547|5040
112548|5127
112548|21361
112549|35236
112549|25020
112550|77239
112550|68091
112551|32072
112551|29037
112551|2B033
112552|50099
112552|33554
112553|13214
112553|91657
112554|77006
112555|13060
112556|33119
112556|56240
112556|44114
112557|59221
112557|77084
112557|27260
112558|17231
112559|18001
112560|67008
112560|59340
112561|30130
112562|56011
112563|65258
112564|82125
112564|22162
112565|51384
112566|22118
112567|78246
112567|83058
112567|67336
112568|38135
112568|69270
112568|70235
112569|66164
112570|22215
112571|30341
112572|2A139
112573|40065
112573|69386
112573|77364
112574|39097
112575|21001
112576|91473
112576|84144
112577|57283
112578|67302
112579|3095
112579|61488
112580|24322
112581|46102
112582|25388
112582|1082
112583|60703
112583|49050
112584|21710
112585|91105
112586|6144
112586|80207
112586|91469
112587|95436
112588|62375
112589|76752
112590|54304
112591|43150
112591|66067
112591|67378
112592|40119
112593|59324
112593|79128
112593|17191
112594|44195
112595|34202
112596|14301
112596|62318
112596|72077
112597|85022
112597|60665
112598|27622
112599|41232
112599|2B120
112600|74025
112600|40019
112601|86001
112601|78621
112601|31380
112602|44075
112603|13108
112604|65286
112605|40246
112605|39558
112606|1249
112607|51413
112608|25356
112609|36162
112609|89018
112610|27015
112611|11067
112612|74116
112612|37003
112612|85039
112613|88001
112613|26368
112614|77151
112615|34300
112616|76540
112617|49015
112618|88099
112619|1398
112619|2173
112620|24288
112621|50002
112622|40120
112622|95253
112623|1047
112623|40142
112623|95058
112624|45234
112625|22153
112626|97618
112626|50215
112627|52211
112628|26170
112628|31576
112628|13001
112629|75114
112629|44195
112630|17172
112630|77014
112631|62041
112631|4152
112632|17028
112633|38495
112634|86001
112635|91069
112636|67372
112637|42127
112638|77019
112639|67124
112640|54405
112641|74010
112641|80033
112641|67389
112642|78217
112642|18060
112643|6033
112643|94003
112644|77001
112645|97421
112645|56078
112646|73003
112646|44143
112647|88530
112648|85152
112649|89387
112649|40001
112650|91105
112651|64125
112652|87085
112653|59599
112654|15262
112655|30189
112656|95489
112656|28134
112656|59256
112657|54215
112658|77384
112659|13201
112659|80131
112659|25278
112660|35173
112661|77415
112662|48086
112663|75120
112663|58149
112663|66210
112664|25278
112664|49328
112664|56010
112665|77222
112666|29232
112667|85019
112668|11069
112668|74206
112668|79045
112669|63300
112669|29019
112670|44194
112671|76447
112672|5104
112672|7008
112672|44200
112673|85072
112674|57227
112674|38128
112675|16102
112676|16217
112676|75119
112677|62527
112678|10287
112678|78168
112679|91471
112680|33063
112681|6046
112681|6085
112682|38191
112683|91579
112684|58150
112685|60009
112685|77141
112686|13047
112686|59172
112687|59122
112688|26094
112688|57303
112689|64132
112690|7010
112690|67482
112690|77284
112691|51453
112692|10387
112693|32256
112693|73087
112693|56007
112694|60145
112695|38223
112695|32096
112696|62007
112697|29023
112697|59001
112698|77111
112699|71543
112700|77242
112701|80016
112702|69266
112702|84062
112703|77250
112703|50403
112703|95060
112704|60643
112705|84123
112705|77463
112706|77337
112707|28001
112707|79045
112708|71288
112709|68162
112709|46216
112709|85076
112710|22050
112711|56010
112712|84122
112713|9225
112714|63026
112714|35236
112715|57221
112716|77131
112717|7008
112718|54430
112719|3310
112719|69381
112720|73157
112721|76231
112721|11057
112722|1047
112722|68135
112723|33318
112724|28225
112725|23100
112725|46216
112726|51559
112727|1071
112727|17194
112728|25001
112729|41253
112730|69115
112730|68072
112731|95197
112731|40184
112731|40142
112732|4092
112733|29232
112734|24286
112734|59001
112735|95058
112735|37154
112736|86001
112737|34003
112738|91272
112739|62364
112740|36044
112741|45155
112742|5061
112742|95002
112743|30138
112744|90010
112745|58126
112745|92046
112746|33069
112747|65440
112748|41253
112748|56078
112748|31051
112749|84001
112750|29102
112751|77514
112752|40288
112752|63014
112753|45072
112753|70171
112753|95459
112754|28134
112755|95428
112756|32256
112757|12011
112757|60643
112757|57672
112758|14301
112758|91659
112758|92077
112759|54115
112760|43001
112760|25532
112761|71248
112762|91021
112763|67067
112764|77528
112764|15153
112765|41001
112766|65257
112767|68004
112768|5029
112768|91136
112769|34058
112770|73318
112770|22362
112771|39173
112772|16102
112773|31055
112774|77310
112775|59008
112775|89311
112776|1069
112777|97302
112778|32106
112778|75110
112778|92046
112779|87106
112779|17172
112780|32237
112780|67167
112781|69277
112781|95058
112782|89263
112783|74272
112783|67365
112783|45001
112784|15153
112785|35109
112786|2B120
112787|30193
112788|23266
112788|67409
112789|69092
112790|53107
112791|25278
112792|60167
112792|42323
112792|75109
112793|38562
112793|13201
112794|82028
112795|29001
112795|6001
112796|2454
112797|69013
112798|94028
112798|45155
112799|30344
112800|54439
112801|80253
112801|29020
112801|30341
112802|3185
112802|22250
112803|97618
112803|65017
112803|63010
112804|27360
112805|93006
112806|67482
112807|49048
112807|65057
112807|59014
112808|63001
112808|35109
112809|48080
112810|16216
112811|52079
112812|13216
112813|11015
112814|6046
112815|39097
112816|77131
112817|30333
112818|33249
112819|10002
112820|72008
112821|65447
112821|19062
112822|21038
112822|60139
112823|91635
112824|7099
112825|77220
112825|77414
112826|25632
112827|15061
112828|77244
112829|97214
112830|62686
112830|77442
112830|35196
112831|66028
112832|1047
112833|78381
112834|77118
112835|51413
112835|27176
112835|59098
112836|63210
112836|78418
112837|32107
112838|22147
112839|27229
112839|34003
112839|27428
112840|76217
112840|51171
112840|62413
112841|37154
112841|7008
112842|86133
112842|68334
112842|57631
112843|78677
112844|69149
112844|14220
112845|3200
112846|69383
112846|93006
112847|57497
112848|40108
112849|31051
112850|42170
112850|95476
112850|56246
112851|6001
112852|95539
112853|34108
112853|59221
112853|25156
112854|4112
112855|64196
112856|69115
112856|77417
112857|35203
112857|83090
112858|6083
112859|2364
112860|84003
112861|19123
112861|13040
112862|64305
112863|79086
112864|95253
112865|29239
112865|67296
112866|4019
112867|59317
112868|93029
112869|65257
112869|25578
112869|68258
112870|77277
112870|59660
112871|62276
112872|1307
112873|1064
112874|81060
112874|13005
112875|77221
112875|77155
112876|66001
112876|44089
112877|64430
112877|27001
112878|69383
112879|50368
112879|12096
112879|97214
112880|2142
112880|79034
112880|22250
112881|33494
112881|1228
112882|30007
112883|64305
112884|77065
112884|76103
112885|78118
112885|73181
112886|34032
112887|67558
112888|70171
112889|95018
112890|59360
112890|77155
112891|79329
112892|4035
112893|97304
112893|63014
112894|13213
112894|38185
112895|33203
112896|8001
112897|13063
112898|77415
112899|92046
112900|25434
112900|63010
112901|60001
112902|67152
112903|48001
112904|59317
112905|54430
112906|57250
112907|31069
112908|50184
112909|59392
112910|78013
112910|31107
112910|47001
112911|67548
112912|91508
112913|17050
112914|77221
112914|13006
112915|93006
112915|48064
112916|29011
112916|5003
112917|77449
112917|39182
112918|78443
112919|75110
112920|93077
112921|59421
112921|22059
112921|1173
112922|64335
112923|17472
112924|77242
112925|81131
112926|90004
112927|8448
112927|54304
112927|67240
112928|84001
112929|14221
112929|45127
112930|60471
112931|13099
112932|74278
112933|41232
112933|78403
112934|71323
112934|30081
112935|88099
112935|31395
112936|84072
112937|29171
112938|56240
112939|59051
112940|56030
112941|95488
112941|17038
112941|38565
112942|97222
112942|76282
112942|34206
112943|67118
112944|9328
112944|43045
112945|69138
112946|44014
112947|46102
112948|84080
112948|92046
112949|60612
112949|35001
112949|11206
112950|49099
112951|11262
112952|40156
112953|56036
112954|2B120
112954|68072
112954|28229
112955|69385
112956|93079
112957|77468
112957|76333
112958|9160
112959|33494
112959|54366
112960|83050
112961|70310
112962|42129
112963|22167
112964|1034
112965|77372
112966|79096
112966|33293
112967|35047
112968|22371
112969|4054
112970|60494
112971|44212
112971|32056
112972|94019
112973|28134
112974|5184
112975|78146
112976|35238
112976|97307
112977|92036
112978|89206
112979|77197
112980|91044
112981|54115
112981|33356
112981|54113
112982|28382
112983|39017
112984|69383
112985|81119
112986|95063
112987|25388
112987|77001
112988|17306
112988|97307
112989|42001
112989|24103
112989|79329
112990|78380
112991|13099
112992|67025
112993|25632
112994|73318
112994|77220
112995|31557
112996|56240
112997|27056
112998|62729
112998|77004
112999|86194
113000|35001
113000|70418
113000|17194
113001|67378
113002|50218
113003|92048
113004|38128
113005|51018
113005|66210
113006|61207
113007|90008
113008|69270
113009|77310
113010|42052
113011|17434
113012|38565
113013|18178
113013|19123
113014|34206
113015|7099
113016|67025
113016|36162
113017|25532
113017|78643
113018|50368
113019|53147
113020|92063
113020|27001
113021|78220
113021|78368
113022|6155
113022|51171
113022|70001
113023|43268
113024|56017
113025|17050
113025|95282
113026|62480
113027|67449
113028|38314
113029|10287
113030|8222
113031|92073
113031|1307
113032|74064
113032|92002
113033|8222
113034|91223
113034|44213
113035|19136
113036|56246
113037|78297
113037|52211
113038|89001
113038|94037
113039|17415
113039|17231
113039|95219
113040|67124
113041|30006
113042|95450
113042|39017
113043|2142
113043|79329
113044|13203
113044|67348
113044|38516
113045|33095
113045|66210
113046|62686
113046|38135
113047|36168
113047|56177
113048|59606
113049|17194
113050|4176
113051|38553
113052|38126
113053|84122
113053|77115
113054|54352
113055|74104
113055|38006
113056|42011
113056|91659
113057|54020
113057|60667
113058|91021
113059|25259
113059|78440
113060|85182
113060|33213
113060|77190
113061|28134
113061|86070
113062|71106
113063|91130
113063|63150
113063|5003
113064|94074
113065|28274
113066|77463
113067|95149
113068|1275
113068|35257
113069|10272
113070|93005
113070|44015
113071|97301
113072|25434
113073|16392
113073|79048
113074|40108
113074|56007
113074|95450
113075|91201
113075|83072
113076|13206
113077|61006
113077|4166
113077|2B050
113078|9332
113079|83068
113079|28274
113080|21361
113081|35135
113082|32238
113083|34063
113084|1064
113084|95268
113085|50387
113085|22059
113086|92048
113086|69013
113087|77239
113088|40088
113088|29151
113089|77065
113089|40156
113090|74256
113091|67001
113091|30130
113092|77320
113093|50041
113094|56001
113094|26065
113095|92048
113095|17240
113096|44212
113096|71543
113096|18097
113097|86174
113098|32056
113098|29103
113099|75105
113100|31044
113100|74116
113100|4057
113101|76282
113102|85182
113103|2B123
113104|44215
113105|77468
113105|26001
113106|8048
113107|52269
113108|38314
113109|28088
113110|89025
113110|28225
113111|62108
113112|22050
113113|36063
113114|28391
113115|68352
113115|31303
113115|69383
113116|42095
113116|5029
113116|68154
113117|77004
113117|69277
113118|60235
113119|86017
113119|56030
113119|34206
113120|89307
113120|66001
113121|62377
113121|77232
113121|69149
113122|18242
113123|25475
113123|51001
113123|44074
113124|73021
113124|11260
113124|83110
113125|77426
113125|59090
113126|11076
113126|46185
113127|43045
113128|38128
113128|54099
113129|92077
113130|13050
113131|2059
113131|59134
113131|1249
113132|2B012
113132|77274
113133|23030
113133|12202
113134|16244
113134|44143
113134|12089
113135|85182
113136|66136
113137|78571
113138|30130
113138|68135
113139|95607
113140|69141
113141|63178
113142|5184
113142|92063
113143|2142
113143|59307
113144|77325
113144|57593
113145|78133
113146|37154
113146|2A139
113146|47222
113147|5003
113148|97115
113149|14411
113150|7078
113151|48099
113151|78335
113151|91666
113152|17434
113153|79013
113154|77038
113155|69383
113156|77242
113157|59094
113157|57683
113158|66063
113158|59340
113158|83137
113159|67196
113159|23001
113160|84003
113160|63148
113161|42095
113161|30032
113162|4035
113163|84035
113163|31001
113163|27112
113164|21287
113164|37250
113165|31547
113166|83101
113166|57306
113166|75105
113167|38157
113168|82112
113169|39491
113169|51454
113169|78380
113170|13040
113170|51559
113170|2738
113171|77372
113171|69027
113172|58150
113173|97215
113174|81131
113175|33058
113176|59163
113176|75114
113177|27428
113177|75102
113178|30341
113179|63014
113180|56033
113180|1249
113181|35040
113181|67118
113182|75120
113182|64003
113183|97307
113184|59266
113184|60167
113184|81222
113185|61063
113186|11434
113187|41136
113188|69384
113189|74010
113189|33356
113190|54314
113191|68162
113192|32132
113193|1071
113194|69001
113194|67167
113195|59578
113196|78677
113196|31044
113197|33009
113198|69083
113199|36044
113199|13041
113199|33200
113200|69010
113201|67008
113202|13209
113203|95063
113203|39013
113204|45093
113205|69255
113206|83058
113207|4244
113208|57221
113208|77123
113209|91421
113210|40312
113211|22121
113212|70476
113213|94037
113213|69056
113213|12001
113214|54439
113215|1419
113215|36024
113215|40043
113216|33243
113216|42094
113217|77024
113218|41253
113219|57242
113220|13027
113220|97362
113221|94015
113222|7070
113223|65447
113223|97301
113224|81093
113225|67025
113226|79174
113226|77528
113227|7058
113228|14762
113228|29158
113228|1192
113229|7070
113230|84122
113230|65440
113230|14303
113231|33274
113232|42095
113233|34032
113233|85005
113233|35055
113234|13056
113234|4166
113235|1322
113236|91292
113237|40043
113238|83050
113238|2A004
113239|94016
113240|65017
113241|8338
113241|40037
113242|80253
113243|83068
113244|51007
113244|90104
113244|6152
113245|74191
113246|5089
113247|44051
113248|33511
113249|59163
113249|57026
113249|52001
113250|60141
113251|6068
113252|39017
113253|21425
113253|74163
113254|77164
113254|3310
113254|25097
113255|38126
113256|62007
113257|77084
113258|76457
113258|64196
113258|94052
113259|7058
113260|83023
113261|57683
113262|67124
113263|73080
113264|27458
113265|42156
113266|33249
113267|91630
113268|92025
113269|62480
113270|54115
113271|56166
113272|67500
113273|22171
113273|35104
113274|67506
113274|38544
113274|51018
113275|41136
113275|40108
113276|30001
113277|16136
113278|28404
113279|77107
113280|64001
113280|77415
113280|40287
113281|6143
113282|46102
113283|28088
113284|28225
113285|27458
113285|77115
113286|75110
113287|39510
113288|51001
113289|12011
113289|35257
113289|91534
113290|25547
113290|8328
113291|25097
113292|68271
113293|79013
113294|43268
113295|38516
113295|93047
113296|75112
113296|67167
113296|17028
113297|49050
113298|78413
113299|41180
113300|59660
113301|95253
113302|32256
113303|14480
113303|62375
113303|59098
113304|54020
113305|97362
113306|68004
113307|11328
113308|7059
113308|67389
113308|27284
113309|60665
113310|1069
113311|57630
113312|69091
113313|46001
113314|37250
113315|38128
113316|22162
113316|67222
113317|95303
113318|74104
113319|1322
113320|77155
113321|38269
113322|67409
113323|95680
113324|28220
113325|25204
113326|38565
113326|77056
113326|72181
113327|25250
113328|18242
113329|40228
113330|89236
113331|67046
113331|78117
113332|21054
113332|84026
113333|49001
113333|45093
113334|94054
113335|25097
113335|19136
113336|18001
113337|69069
113337|39097
113338|97115
113339|33502
113339|22121
113340|50218
113340|85047
113340|45024
113341|44014
113342|76035
113343|51172
113344|38223
113344|56017
113345|83068
113346|62571
113347|13215
113347|35001
113348|36087
113349|11015
113350|93005
113351|60395
113351|43045
113352|91111
113352|69069
113353|74244
113354|14488
113355|90004
113356|7336
113357|58194
113357|84129
113357|29171
113358|77035
113359|69100
113360|78224
113360|42338
113361|50066
113362|33100
113363|32106
113363|1082
113363|3321
113364|61508
113365|87075
